Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown,Lag1_TotalEnergy,Lag2_TotalEnergy,Lag3_TotalEnergy
2022-07-08,23.6,91.8,1,10.0,36.0,3130000,5512.89641,982.6600975,1310.213463,655.1067317,327.5533658,1215.475805,486.1903218,486.1903218,243.0951609,1,7,8,2022,0,1,0,0,0,0,1,0,5256.301571,4822.690906,7321.221691
2022-07-09,24.3,90.2,0,15.2,43.0,3130000,6598.514834,1007.081483,1342.77531,671.3876551,335.6938275,1217.951422,487.180569,487.180569,243.5902845,1,7,9,2022,1,0,0,0,0,0,1,0,5512.89641,5256.301571,4822.690906
2022-07-10,23.0,90.9,0,5.2,16.5,3130000,6733.091632,996.2838572,1328.378476,664.1892381,332.0946191,1288.702595,515.4810379,515.4810379,257.740519,1,7,10,2022,1,0,0,0,0,0,1,0,6598.514834,5512.89641,5256.301571
2022-07-11,21.5,63.6,0,19.8,0.0,3130000,6576.754537,1009.699406,1346.265875,673.1329376,336.5664688,1191.517046,476.6068183,476.6068183,238.3034091,1,7,11,2022,1,0,0,0,0,0,1,0,6733.091633,6598.514834,5512.89641
2022-07-12,21.6,72.0,4,18.5,0.0,3130000,6015.313815,1131.508374,1508.677832,754.338916,377.169458,1029.017579,411.6070317,411.6070317,205.8035159,1,7,12,2022,0,0,0,0,1,0,1,0,6576.754537,6733.091633,6598.514834
2022-08-01,20.4,76.7,4,13.0,0.0,3130000,5096.389685,922.2826765,1229.710235,614.8551177,307.4275588,992.1925024,396.877001,396.877001,198.4385005,1,8,1,2022,0,0,0,0,1,0,1,0,6015.3138149999995,6576.754537,6733.091633
2022-08-02,21.5,68.6,4,21.5,0.0,3130000,5311.750708,971.0199464,1294.693262,647.3466309,323.6733155,1011.922556,404.7690225,404.7690225,202.3845113,1,8,2,2022,0,0,0,0,1,0,1,0,5096.389685,6015.3138149999995,6576.754537
2022-08-03,25.9,51.1,3,19.3,0.0,3130000,7082.524266,921.288081,1228.384108,614.192054,307.096027,1089.551091,435.8204364,435.8204364,217.9102182,1,8,3,2022,0,0,0,1,0,0,1,0,5311.750708,5096.389685,6015.3138149999995
2022-08-04,29.1,57.5,3,22.5,0.0,3130000,6895.15006,940.9961372,1254.661516,627.3307581,313.6653791,981.5380554,392.6152221,392.6152221,196.3076111,1,8,4,2022,0,0,0,1,0,0,1,0,7082.524266,5311.750708,5096.389685
2022-08-05,30.0,54.6,3,22.4,0.0,3130000,7352.376745,992.2115805,1322.948774,661.474387,330.7371935,1059.388539,423.7554154,423.7554154,211.8777077,1,8,5,2022,0,0,0,1,0,0,1,0,6895.15006,7082.524266,5311.750708
2022-08-06,28.1,71.2,1,19.3,1.5,3130000,5355.960763,1068.201854,1424.269139,712.1345694,356.0672847,1003.636451,401.4545804,401.4545804,200.7272902,1,8,6,2022,0,1,0,0,0,0,1,0,7352.376745,6895.15006,7082.524266
2022-08-07,23.2,93.3,1,4.2,4.0,3130000,5269.327517,1009.560553,1346.080738,673.040369,336.5201845,1050.448157,420.1792628,420.1792628,210.0896314,1,8,7,2022,0,1,0,0,0,0,1,0,5355.960763,7352.376745,6895.15006
2022-08-08,23.0,95.4,1,5.5,9.0,3130000,5383.532729,1041.133755,1388.178339,694.0891697,347.0445848,1050.867148,420.3468594,420.3468594,210.1734297,1,8,8,2022,0,1,0,0,0,0,1,0,5269.327517,5355.960763,7352.376745
2022-08-09,24.8,88.1,0,13.8,4.5,3130000,6334.680647,1012.152031,1349.536041,674.7680206,337.3840103,1093.491863,437.3967453,437.3967453,218.6983727,1,8,9,2022,1,0,0,0,0,0,1,0,5383.5327290000005,5269.327517,5355.960763
2022-08-10,23.2,86.8,0,10.4,0.2,3130000,6820.620615,1089.135764,1452.181019,726.0905096,363.0452548,1172.075324,468.8301298,468.8301298,234.4150649,1,8,10,2022,1,0,0,0,0,0,1,0,6334.680647,5383.5327290000005,5269.327517
2022-08-11,21.9,66.9,0,17.3,0.0,3130000,6697.356501,1026.747325,1368.996433,684.4982166,342.2491083,1215.604468,486.2417874,486.2417874,243.1208937,1,8,11,2022,1,0,0,0,0,0,1,0,6820.620615,6334.680647,5383.5327290000005
2022-08-12,20.8,72.4,4,17.8,0.0,3130000,6248.130025,1148.799242,1531.732323,765.8661616,382.9330808,1112.80138,445.120552,445.120552,222.560276,1,8,12,2022,0,0,0,0,1,0,1,0,6697.356501,6820.620615,6334.680647
2022-09-01,20.5,79.1,4,11.9,3.4,3130000,5162.674937,882.9903657,1177.320488,588.6602438,294.3301219,1090.390801,436.1563203,436.1563203,218.0781602,1,9,1,2022,0,0,0,0,1,0,1,0,6248.130025,6697.356501,6820.620615
2022-09-02,19.9,66.0,4,21.5,0.0,3130000,5027.485866,872.9450925,1163.92679,581.963395,290.9816975,1034.437037,413.7748148,413.7748148,206.8874074,1,9,2,2022,0,0,0,0,1,0,1,0,5162.674937,6248.130025,6697.356501
2022-09-03,25.2,55.2,3,20.9,0.7,3130000,6839.049527,979.0564139,1305.408552,652.7042759,326.352138,902.8469067,361.1387627,361.1387627,180.5693813,1,9,3,2022,0,0,0,1,0,0,1,0,5027.485865,5162.674937,6248.130025
2022-09-04,28.5,60.2,3,23.0,0.2,3130000,7320.361305,926.634495,1235.51266,617.75633,308.878165,1162.524213,465.0096851,465.0096851,232.5048426,1,9,4,2022,0,0,0,1,0,0,1,0,6839.049526999999,5027.485865,5162.674937
2022-09-05,29.3,59.9,3,22.2,0.5,3130000,6696.28759,841.1836905,1121.578254,560.789127,280.3945635,1068.82258,427.529032,427.529032,213.764516,1,9,5,2022,0,0,0,1,0,0,1,0,7320.361305,6839.049526999999,5027.485865
2022-09-06,26.6,75.7,1,17.6,0.3,3130000,5205.601867,975.0156757,1300.020901,650.0104505,325.0052252,1080.5973,432.23892,432.23892,216.11946,1,9,6,2022,0,1,0,0,0,0,1,0,6696.287589,7320.361305,6839.049526999999
2022-09-07,22.9,94.8,1,2.6,25.0,3130000,5359.882606,943.9051811,1258.540241,629.2701207,314.6350604,1206.64275,482.6570999,482.6570999,241.32855,1,9,7,2022,0,1,0,0,0,0,1,0,5205.601867,6696.287589,7320.361305
2022-09-08,22.5,94.6,1,7.3,23.0,3130000,5671.23892,1138.750337,1518.333783,759.1668913,379.5834457,1036.856776,414.7427104,414.7427104,207.3713552,1,9,8,2022,0,1,0,0,0,0,1,0,5359.882606,5205.601867,6696.287589
2022-09-09,24.9,88.8,0,10.9,16.5,3130000,6435.458429,997.6392407,1330.185654,665.0928271,332.5464136,1161.711474,464.6845896,464.6845896,232.3422948,1,9,9,2022,1,0,0,0,0,0,1,0,5671.23892,5359.882606,5205.601867
2022-09-10,24.2,80.3,0,18.9,0.0,3130000,6732.928466,1091.856545,1455.808726,727.9043631,363.9521816,1128.923123,451.5692492,451.5692492,225.7846246,1,9,10,2022,1,0,0,0,0,0,1,0,6435.458429,5671.23892,5359.882606
2022-09-11,22.5,65.7,0,18.1,0.0,3130000,7002.360493,1060.729646,1414.306194,707.1530972,353.5765486,1292.041278,516.8165113,516.8165113,258.4082556,1,9,11,2022,1,0,0,0,0,0,1,0,6732.928466,6435.458429,5671.23892
2022-09-12,18.9,59.3,4,19.0,0.0,3130000,5955.122069,1036.150114,1381.533485,690.7667427,345.3833714,1158.371279,463.3485114,463.3485114,231.6742557,1,9,12,2022,0,0,0,0,1,0,1,0,7002.360493,6732.928466,6435.458429
2022-10-01,18.5,69.6,4,18.6,0.0,3130000,5086.124226,975.9515158,1301.268688,650.6343439,325.3171719,897.2829444,358.9131778,358.9131778,179.4565889,1,10,1,2022,0,0,0,0,1,0,1,0,5955.122069,7002.360493,6732.928466
2022-10-02,20.3,63.0,4,21.6,0.0,3130000,4982.725612,883.6541054,1178.205474,589.1027369,294.5513685,994.2469351,397.698774,397.698774,198.849387,1,10,2,2022,0,0,0,0,1,0,1,0,5086.124226,5955.122069,7002.360493
2022-10-03,24.7,55.5,3,17.8,0.0,3130000,7046.201918,959.2732098,1279.030946,639.5154732,319.7577366,1012.402379,404.9609516,404.9609516,202.4804758,1,10,3,2022,0,0,0,1,0,0,1,0,4982.725612,5086.124226,5955.122069
2022-10-04,28.8,61.6,3,23.5,0.0,3130000,7406.856468,941.6299247,1255.506566,627.7532832,313.8766416,1169.318232,467.7272927,467.7272927,233.8636464,1,10,4,2022,0,0,0,1,0,0,1,0,7046.201918000001,4982.725612,5086.124226
2022-10-05,28.7,65.9,3,22.7,0.4,3130000,7446.04517,972.4914131,1296.655218,648.3276088,324.1638044,1126.423967,450.5695868,450.5695868,225.2847934,1,10,5,2022,0,0,0,1,0,0,1,0,7406.856468,7046.201918000001,4982.725612
2022-10-06,26.5,77.9,1,20.7,26.0,3130000,5378.192727,1077.837464,1437.116619,718.5583094,359.2791547,998.7312734,399.4925094,399.4925094,199.7462547,1,10,6,2022,0,1,0,0,0,0,1,0,7446.045169,7406.856468,7046.201918000001
2022-10-07,23.0,93.0,1,4.3,9.0,3130000,5324.046887,996.1555406,1328.207387,664.1036937,332.0518469,1100.775196,440.3100784,440.3100784,220.1550392,1,10,7,2022,0,1,0,0,0,0,1,0,5378.192727,7446.045169,7406.856468
2022-10-08,22.9,92.1,1,10.9,5.0,3130000,5317.992601,1072.241185,1429.654913,714.8274566,357.4137283,964.7092384,385.8836954,385.8836954,192.9418477,1,10,8,2022,0,1,0,0,0,0,1,0,5324.046887,5378.192727,7446.045169
2022-10-09,25.2,87.5,0,9.8,0.1,3130000,6566.169157,1019.00532,1358.67376,679.3368801,339.66844,1183.262946,473.3051785,473.3051785,236.6525893,1,10,9,2022,1,0,0,0,0,0,1,0,5317.992601,5324.046887,5378.192727
2022-10-10,23.7,90.2,0,13.1,11.0,3130000,6578.647535,1065.616513,1420.822018,710.4110088,355.2055044,1104.883984,441.9535936,441.9535936,220.9767968,1,10,10,2022,1,0,0,0,0,0,1,0,6566.169157,5317.992601,5324.046887
2022-10-11,21.1,63.7,0,20.4,0.0,3130000,7166.874385,1062.383283,1416.511044,708.2555222,354.1277611,1360.952656,544.3810626,544.3810626,272.1905313,1,10,11,2022,1,0,0,0,0,0,1,0,6578.647535,6566.169157,5317.992601
2022-10-12,18.9,60.6,4,18.6,0.0,3130000,6396.466772,1120.471385,1493.961846,746.9809231,373.4904616,1231.449859,492.5799434,492.5799434,246.2899717,1,10,12,2022,0,0,0,0,1,0,1,0,7166.874384000001,6578.647535,6566.169157
2022-11-01,17.9,74.4,4,18.6,0.0,3130000,5121.861045,910.8880608,1214.517414,607.2587072,303.6293536,1023.270958,409.3083832,409.3083832,204.6541916,1,11,1,2022,0,0,0,0,1,0,1,0,6396.466770999999,7166.874384000001,6578.647535
2022-11-02,20.8,54.1,4,21.8,0.0,3130000,5182.9492,977.4686538,1303.291538,651.6457692,325.8228846,936.8363235,374.7345294,374.7345294,187.3672647,1,11,2,2022,0,0,0,0,1,0,1,0,5121.861045,6396.466770999999,7166.874384000001
2022-11-03,25.3,54.9,3,20.0,1.0,3130000,6767.205561,868.568698,1158.091597,579.0457986,289.5228993,1060.004321,424.0017284,424.0017284,212.0008642,1,11,3,2022,0,0,0,1,0,0,1,0,5182.9492,5121.861045,6396.466770999999
2022-11-04,28.7,54.4,3,24.5,0.0,3130000,7275.129967,1029.478982,1372.638643,686.3193215,343.1596608,974.0028337,389.6011335,389.6011335,194.8005667,1,11,4,2022,0,0,0,1,0,0,1,0,6767.205561000001,5182.9492,5121.861045
2022-11-05,28.1,67.9,3,21.7,0.4,3130000,7189.334802,1000.416187,1333.888249,666.9441247,333.4720623,984.9775161,393.9910064,393.9910064,196.9955032,1,11,5,2022,0,0,0,1,0,0,1,0,7275.129968,6767.205561000001,5182.9492
2022-11-06,25.4,82.8,1,9.8,2.0,3130000,5128.907729,988.3941681,1317.858891,658.9294454,329.4647227,1018.054766,407.2219063,407.2219063,203.6109531,1,11,6,2022,0,1,0,0,0,0,1,0,7189.334801000001,7275.129968,6767.205561000001
2022-11-07,22.5,95.3,1,2.9,51.0,3130000,5385.739287,1073.860632,1431.814176,715.907088,357.953544,1003.05994,401.2239758,401.2239758,200.6119879,1,11,7,2022,0,1,0,0,0,0,1,0,5128.90773,7189.334801000001,7275.129968
2022-11-08,23.2,91.5,1,7.8,16.0,3130000,5441.534994,998.6391513,1331.518868,665.7594342,332.8797171,1151.104463,460.4417854,460.4417854,230.2208927,1,11,8,2022,0,1,0,0,0,0,1,0,5385.739287,5128.90773,7189.334801000001
2022-11-09,24.9,88.2,0,13.6,38.0,3130000,6584.786652,1102.758151,1470.344201,735.1721006,367.5860503,1051.639021,420.6556086,420.6556086,210.3278043,1,11,9,2022,1,0,0,0,0,0,1,0,5441.534992999999,5385.739287,5128.90773
2022-11-10,24.0,90.7,0,13.8,4.0,3130000,6888.902971,1165.09262,1553.456827,776.7284134,388.3642067,1074.742184,429.8968738,429.8968738,214.9484369,1,11,10,2022,1,0,0,0,0,0,1,0,6584.786652,5441.534992999999,5385.739287
2022-11-11,21.4,61.8,0,20.1,0.0,3130000,6832.58979,1070.548072,1427.39743,713.6987149,356.8493574,1201.065632,480.4262527,480.4262527,240.2131263,1,11,11,2022,1,0,0,0,0,0,1,0,6888.902971,6584.786652,5441.534992999999
2022-11-12,22.2,65.2,4,14.8,0.8,3130000,5996.266484,1017.198797,1356.265063,678.1325314,339.0662657,1209.479405,483.791762,483.791762,241.895881,1,11,12,2022,0,0,0,0,1,0,1,0,6832.58979,6888.902971,6584.786652
2022-12-01,17.7,77.7,4,16.5,0.0,3130000,5195.640174,991.0319768,1321.375969,660.6879846,330.3439923,926.1189909,370.4475964,370.4475964,185.2237982,1,12,1,2022,0,0,0,0,1,0,1,0,5996.266484,6832.58979,6888.902971
2022-12-02,21.4,53.1,4,22.0,0.0,3130000,5098.15413,916.8459671,1222.461289,611.2306447,305.6153224,995.711257,398.2845028,398.2845028,199.1422514,1,12,2,2022,0,0,0,0,1,0,1,0,5195.640175,5996.266484,6832.58979
2022-12-03,24.8,54.5,3,21.9,0.1,3130000,6829.087294,892.674983,1190.233311,595.1166553,297.5583277,1042.574709,417.0298836,417.0298836,208.5149418,1,12,3,2022,0,0,0,1,0,0,1,0,5098.15413,5195.640175,5996.266484
2022-12-04,29.4,47.9,3,25.1,0.0,3130000,7062.966075,995.1913158,1326.921754,663.4608772,331.7304386,952.5180908,381.0072363,381.0072363,190.5036182,1,12,4,2022,0,0,0,1,0,0,1,0,6829.087294,5098.15413,5195.640175
2022-12-05,27.2,73.1,3,14.5,0.0,3130000,7256.352968,937.2724918,1249.696656,624.8483278,312.4241639,1114.749027,445.8996107,445.8996107,222.9498053,1,12,5,2022,0,0,0,1,0,0,1,0,7062.966075,6829.087294,5098.15413
2022-12-06,25.8,78.0,1,7.7,3.3,3130000,5176.466509,944.1802148,1258.906953,629.4534765,314.7267383,1116.266638,446.5066552,446.5066552,223.2533276,1,12,6,2022,0,1,0,0,0,0,1,0,7256.352967999999,7062.966075,6829.087294
2022-12-07,22.3,95.3,1,2.8,34.0,3130000,5280.465119,971.9749358,1295.966581,647.9832905,323.9916453,1118.082169,447.2328677,447.2328677,223.6164338,1,12,7,2022,0,1,0,0,0,0,1,0,5176.46651,7256.352967999999,7062.966075
2022-12-08,23.2,90.4,1,14.4,1.0,3130000,5448.295878,1080.363737,1440.484982,720.242491,360.1212455,1018.193309,407.2773234,407.2773234,203.6386617,1,12,8,2022,0,1,0,0,0,0,1,0,5280.465120000001,5176.46651,7256.352967999999
2022-12-09,24.5,90.2,0,11.0,6.5,3130000,6491.226276,1006.160367,1341.547157,670.7735783,335.3867891,1171.375371,468.5501486,468.5501486,234.2750743,1,12,9,2022,1,0,0,0,0,0,1,0,5448.2958770000005,5280.465120000001,5176.46651
2022-12-10,23.3,90.7,0,8.3,21.2,3130000,6447.170892,1038.660091,1384.880121,692.4400604,346.2200302,1091.833115,436.733246,436.733246,218.366623,1,12,10,2022,1,0,0,0,0,0,1,0,6491.226275999999,5448.2958770000005,5280.465120000001
2022-12-11,21.5,66.2,0,20.0,0.0,3130000,6682.987433,1026.552011,1368.736015,684.3680076,342.1840038,1208.820244,483.5280978,483.5280978,241.7640489,1,12,11,2022,1,0,0,0,0,0,1,0,6447.170892,6491.226275999999,5448.2958770000005
2022-12-12,23.4,79.1,4,12.6,0.3,3130000,6182.865499,1109.733692,1479.644922,739.8224612,369.9112306,1145.437555,458.1750221,458.1750221,229.0875111,1,12,12,2022,0,0,0,0,1,0,1,0,6682.987433,6447.170892,6491.226275999999
2023-01-01,21.0,60.4,4,18.7,0.0,3130000,5996.021805,1130.30239,1507.069853,753.5349266,376.7674633,1016.535182,406.6140728,406.6140728,203.3070364,1,1,1,2023,0,0,0,0,1,0,1,0,6182.8654989999995,6682.987433,6447.170892
2023-01-02,21.3,67.0,4,15.4,0.0,3130000,6200.640002,1049.545821,1399.394429,699.6972143,349.8486071,1243.536502,497.4146007,497.4146007,248.7073003,1,1,2,2023,0,0,0,0,1,0,1,0,5996.021805,6182.8654989999995,6682.987433
2023-01-03,24.2,42.3,3,24.1,0.0,3130000,8383.276422,1119.81803,1493.090707,746.5453533,373.2726767,1162.326779,464.9307116,464.9307116,232.4653558,1,1,3,2023,0,0,0,1,0,0,1,0,6200.640002,5996.021805,6182.8654989999995
2023-01-04,24.8,55.7,3,27.2,0.0,3130000,8612.342091,1119.528601,1492.704801,746.3524006,373.1762003,1238.778124,495.5112498,495.5112498,247.7556249,1,1,4,2023,0,0,0,1,0,0,1,0,8383.276421999999,6200.640002,5996.021805
2023-01-05,25.8,59.3,3,27.2,0.0,3130000,8442.206282,1137.584486,1516.779314,758.3896571,379.1948286,1140.941753,456.376701,456.376701,228.1883505,1,1,5,2023,0,0,0,1,0,0,1,0,8612.342091,8383.276421999999,6200.640002
2023-01-06,28.7,62.1,1,24.9,7.0,3130000,5821.640884,1003.873436,1338.497915,669.2489577,334.6244788,1277.001034,510.8004137,510.8004137,255.4002068,1,1,6,2023,0,1,0,0,0,0,1,0,8442.206282,8612.342091,8383.276421999999
2023-01-07,23.8,92.1,1,8.5,12.6,3130000,5940.637566,1063.451384,1417.935179,708.9675896,354.4837948,1231.69147,492.676588,492.676588,246.338294,1,1,7,2023,0,1,0,0,0,0,1,0,5821.640883,8442.206282,8612.342091
2023-01-08,23.6,91.1,1,12.3,3.6,3130000,6112.203864,1183.356244,1577.808325,788.9041624,394.4520812,1111.924035,444.769614,444.769614,222.384807,1,1,8,2023,0,1,0,0,0,0,1,0,5940.637565999999,5821.640883,8442.206282
2023-01-09,26.1,82.6,0,20.1,1.2,3130000,7079.640712,1062.850462,1417.13395,708.5669748,354.2834874,1258.524869,503.4099475,503.4099475,251.7049738,1,1,9,2023,1,0,0,0,0,0,1,0,6112.203864,5940.637565999999,5821.640883
2023-01-10,24.5,90.3,0,7.6,5.0,3130000,6671.059629,1093.163033,1457.550711,728.7753554,364.3876777,1027.188961,410.8755844,410.8755844,205.4377922,1,1,10,2023,1,0,0,0,0,0,1,0,7079.640712,6112.203864,5940.637565999999
2023-01-11,22.6,60.7,0,20.9,0.0,3130000,7319.071899,1094.032773,1458.710364,729.3551822,364.6775911,1295.779774,518.3119096,518.3119096,259.1559548,1,1,11,2023,1,0,0,0,0,0,1,0,6671.059629,7079.640712,6112.203864
2023-01-12,22.7,76.1,4,16.7,0.1,3130000,6194.637414,1129.655526,1506.207368,753.1036839,376.551842,1044.450407,417.7801626,417.7801626,208.8900813,1,1,12,2023,0,0,0,0,1,0,1,0,7319.0718990000005,6671.059629,7079.640712
2023-02-01,20.1,65.5,4,18.6,0.0,3130000,6176.28782,1082.481669,1443.308892,721.6544459,360.8272229,1183.22241,473.2889638,473.2889638,236.6444819,1,2,1,2023,0,0,0,0,1,0,1,0,6194.637414000001,7319.0718990000005,6671.059629
2023-02-02,21.6,62.7,4,19.8,0.0,3130000,6138.55926,1089.625501,1452.834002,726.4170008,363.2085004,1146.564017,458.6256066,458.6256066,229.3128033,1,2,2,2023,0,0,0,0,1,0,1,0,6176.28782,6194.637414000001,7319.0718990000005
2023-02-03,24.6,44.5,3,23.8,0.0,3130000,8166.60397,1058.414342,1411.219123,705.6095615,352.8047808,1186.179297,474.4717187,474.4717187,237.2358594,1,2,3,2023,0,0,0,1,0,0,1,0,6138.55926,6176.28782,6194.637414000001
2023-02-04,24.5,63.3,3,26.4,0.0,3130000,8406.5865,1121.262026,1495.016035,747.5080174,373.7540087,1161.503112,464.6012449,464.6012449,232.3006224,1,2,4,2023,0,0,0,1,0,0,1,0,8166.603969,6138.55926,6176.28782
2023-02-05,25.6,62.8,3,23.0,0.3,3130000,8362.063525,1024.696005,1366.26134,683.1306702,341.5653351,1300.048244,520.0192975,520.0192975,260.0096487,1,2,5,2023,0,0,0,1,0,0,1,0,8406.5865,8166.603969,6138.55926
2023-02-06,28.4,64.1,1,25.9,0.0,3130000,6150.619966,1131.880558,1509.174077,754.5870385,377.2935193,1230.148,492.0591999,492.0591999,246.0295999,1,2,6,2023,0,1,0,0,0,0,1,0,8362.063525,8406.5865,8166.603969
2023-02-07,24.2,93.3,1,8.0,8.0,3130000,5733.503052,994.8209893,1326.427986,663.2139929,331.6069964,1241.127268,496.4509072,496.4509072,248.2254536,1,2,7,2023,0,1,0,0,0,0,1,0,6150.619966,8362.063525,8406.5865
2023-02-08,23.9,89.8,1,10.8,0.1,3130000,6161.798811,1139.822661,1519.763548,759.8817739,379.9408869,1209.288432,483.7153729,483.7153729,241.8576864,1,2,8,2023,0,1,0,0,0,0,1,0,5733.503052,6150.619966,8362.063525
2023-02-09,24.0,92.7,0,10.5,27.0,3130000,7047.529114,1157.798167,1543.730889,771.8654447,385.9327223,1086.325614,434.5302457,434.5302457,217.2651228,1,2,9,2023,1,0,0,0,0,0,1,0,6161.798811,5733.503052,6150.619966
2023-02-10,23.5,87.6,0,8.2,1.6,3130000,7171.328255,1112.269749,1483.026332,741.5131662,370.7565831,1208.790231,483.5160926,483.5160926,241.7580463,1,2,10,2023,1,0,0,0,0,0,1,0,7047.529114999999,6161.798811,5733.503052
2023-02-11,22.8,65.8,0,20.5,0.0,3130000,6788.829426,1026.142011,1368.189348,684.094674,342.047337,1182.757139,473.1028554,473.1028554,236.5514277,1,2,11,2023,1,0,0,0,0,0,1,0,7171.328256,7047.529114999999,6161.798811
2023-02-12,23.1,77.1,4,14.3,0.1,3130000,6293.505121,1087.814545,1450.419393,725.2096967,362.6048483,1160.698529,464.2794114,464.2794114,232.1397057,1,2,12,2023,0,0,0,0,1,0,1,0,6788.829426,7171.328256,7047.529114999999
2023-03-01,21.2,66.4,4,18.0,0.0,3130000,6305.101839,1085.810855,1447.747807,723.8739033,361.9369517,1239.762837,495.905135,495.905135,247.9525675,1,3,1,2023,0,0,0,0,1,0,1,0,6293.50512,6788.829426,7171.328256
2023-03-02,20.9,54.8,4,21.1,0.0,3130000,6374.805333,1072.362284,1429.816378,714.9081892,357.4540946,1289.136337,515.6545347,515.6545347,257.8272674,1,3,2,2023,0,0,0,0,1,0,1,0,6305.101839,6293.50512,6788.829426
2023-03-03,24.7,44.8,3,23.5,0.0,3130000,8100.933425,1129.421408,1505.89521,752.9476051,376.4738026,1043.904211,417.5616843,417.5616843,208.7808422,1,3,3,2023,0,0,0,1,0,0,1,0,6374.805334000001,6305.101839,6293.50512
2023-03-04,25.0,63.9,3,26.5,0.0,3130000,8501.456901,1131.134969,1508.179958,754.0899791,377.0449896,1179.029977,471.6119909,471.6119909,235.8059954,1,3,4,2023,0,0,0,1,0,0,1,0,8100.933424999999,6374.805334000001,6305.101839
2023-03-05,25.9,65.7,3,22.4,5.0,3130000,8804.235022,1200.039787,1600.053049,800.0265244,400.0132622,1166.637497,466.6549986,466.6549986,233.3274993,1,3,5,2023,0,0,0,1,0,0,1,0,8501.456901,8100.933424999999,6374.805334000001
2023-03-06,28.8,66.8,1,24.0,0.1,3130000,5831.994264,1031.837369,1375.783159,687.8915795,343.9457898,1235.226976,494.0907904,494.0907904,247.0453952,1,3,6,2023,0,1,0,0,0,0,1,0,8804.235022,8501.456901,8100.933424999999
2023-03-07,25.2,88.2,1,14.3,0.2,3130000,6084.315663,1176.631739,1568.842319,784.4211596,392.2105798,1115.28367,446.1134679,446.1134679,223.0567339,1,3,7,2023,0,1,0,0,0,0,1,0,5831.994264999999,8804.235022,8501.456901
2023-03-08,23.6,91.5,1,10.9,3.0,3130000,5748.379218,1083.84305,1445.124067,722.5620333,361.2810167,1093.790755,437.5163021,437.5163021,218.758151,1,3,8,2023,0,1,0,0,0,0,1,0,6084.315662999999,5831.994264999999,8804.235022
2023-03-09,24.0,87.9,0,13.9,3.1,3130000,7038.492982,1149.780536,1533.040715,766.5203574,383.2601787,1095.611651,438.2446602,438.2446602,219.1223301,1,3,9,2023,1,0,0,0,0,0,1,0,5748.379218,6084.315662999999,5831.994264999999
2023-03-10,24.9,82.3,0,16.5,0.2,3130000,6645.278804,992.5458365,1323.394449,661.6972243,330.8486122,1183.479324,473.3917294,473.3917294,236.6958647,1,3,10,2023,1,0,0,0,0,0,1,0,7038.492982,5748.379218,6084.315662999999
2023-03-11,23.2,68.0,0,19.8,0.0,3130000,6700.007178,1061.692739,1415.590319,707.7951594,353.8975797,1085.457282,434.182913,434.182913,217.0914565,1,3,11,2023,1,0,0,0,0,0,1,0,6645.278803,7038.492982,5748.379218
2023-03-12,23.6,74.5,4,16.0,0.0,3130000,6238.153967,1141.383076,1521.844101,760.9220507,380.4610253,1045.059972,418.0239889,418.0239889,209.0119944,1,3,12,2023,0,0,0,0,1,0,1,0,6700.007178,6645.278803,7038.492982
2023-04-01,21.0,70.3,4,15.7,0.0,3130000,6366.591124,1091.82947,1455.772627,727.8863133,363.9431566,1259.252949,503.7011795,503.7011795,251.8505898,1,4,1,2023,0,0,0,0,1,0,1,0,6238.153966,6700.007178,6645.278803
2023-04-02,21.3,53.6,4,21.4,0.0,3130000,6321.62898,1075.333032,1433.777376,716.8886881,358.444344,1258.307277,503.3229107,503.3229107,251.6614553,1,4,2,2023,0,0,0,0,1,0,1,0,6366.5911240000005,6238.153966,6700.007178
